id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type
PG24882,Privateering and Piracy in the Colonial Period: Illustrative Documents,,,,['en'],93,"{'United States -- History -- Colonial period, ca. 1600-1775 -- Sources', 'Privateering', 'Pirates'}",Text
PG24883,New and Original Theories of the Great Physical Forces,"Rogers, Henry Raymond",1822,1901,['en'],15,"{'Astronomy', 'Physics'}",Text
PG24884,"Commercial Geography: A Book for High Schools, Commercial Courses, and Business Colleges","Redway, Jacques W. (Jacques Wardlaw)",1849,1942,['en'],43,{'Commercial geography'},Text
PG24885,"The Atlantic Monthly, Volume 14, No. 85, November, 1864: A Magazine of Literature, Art, and Politics",Various,,,['en'],26,{'American periodicals'},Text
PG24886,An Account of the Foxglove and some of its Medical Uses: With Practical Remarks on Dropsy and Other Diseases,"Withering, William",1741,1799,['en'],35,"{'Medicine -- Case studies -- Early works to 1800', 'Edema -- Case studies -- Early works to 1800', 'Digitalis (Drug) -- Case studies -- Early works to 1800', 'Purple foxglove', 'Materia medica'}",Text
PG24887,Ulrich Schmidel: Der erste Geschichtschreiber der La Plata-Länder (1535-1555),"Lehmann-Nitsche, Robert",1872,1938,['de'],16,"{'Rio de la Plata (Argentina and Uruguay) -- Discovery and exploration', 'Argentina -- History -- 1535-1617 -- Sources', 'Mendoza, Pedro de, 1487?-1537', 'Biography', 'Explorers', 'Schmidel, Ulrich, 1510?-1579?', 'First contact of aboriginal peoples with Westerners -- Personal narratives'}",Text
PG24888,Gunnar et Nial: scènes et moeurs de la vieille Islande,,,,['fr'],3,"{'Sagas -- Translations into French', 'Legends -- Iceland'}",Text
PG24889,The Greater Love,"McCarthy, George T.",,,['en'],10,"{'World War, 1914-1918 -- Personal narratives, American'}",Text
PG24890,The prophete Ionas with an introduccion: before teachinge to vnderstonde him and the right vse also of all the scripture/ and why it was written/ and what is therin to be sought/ and shewenge wherewith the scripture is locked vpp that he which readeth it/ can not vnderstonde it/ though he studie therin neuer so moch: and agayne with what keyes it is so opened/ that the reader can be stopped out with no sotilte or false doctrine of man/ from the true sense and vnderstondynge therof.,"Tyndale, William",1492,1536,['en'],13,{'Bible. Jonah -- Commentaries'},Text
PG24891,"Stray Leaves from an Arctic Journal: Or, Eighteen Months in the Polar Regions, in Search of Sir John Franklin's Expedition, in the Years 1850-51","Osborn, Sherard",1822,1875,['en'],17,"{'Franklin, John, 1786-1847', 'Arctic regions'}",Text
PG24892,"Chambers's Edinburgh Journal, No. 441: Volume 17, New Series, June 12, 1852",Various,,,['en'],4,{'Periodicals'},Text
PG24893,In Mesopotamia,"Nicoll, Maurice",1884,1953,['en'],24,"{'World War, 1914-1918 -- Campaigns -- Turkey and the Near East -- Mesopotamia', 'Medicine -- History -- 20th century -- Mesopotamia'}",Text
PG24894,The Emperor's Rout,Unknown,,,['en'],18,"{'Moths -- Juvenile poetry', 'Picture books for children', ""Children's poetry""}",Text
PG24895,The Call Of The South: 1908,"Becke, Louis",1855,1913,['en'],25,{'Oceania -- Fiction'},Text
PG24896,The Ebbing Of The Tide: South Sea Stories - 1896,"Becke, Louis",1855,1913,['en'],24,{'Oceania -- Fiction'},Text
PG24897,The Great White Tribe in Filipinia,"Gilbert, Paul T. (Paul Thomas)",1876,1953,['en'],47,{'Philippines -- Social life and customs'},Text
PG24898,Robert Elsmere,"Ward, Humphry, Mrs.",1851,1920,['en'],22,{'Religious fiction'},Text
PG24899,Platons Gastmahl,Plato,-428,-348,['de'],37,"{'Plato', 'Classical literature', 'Philosophy'}",Text
PG24900,"The Annual Catalogue: Numb. II. (1738): Or, A new and compleat List of All The New Books, New Editions of Books, Pamphlets, &c.",Various,,,['en'],5,"{'English literature -- Bibliography -- Early', 'Great Britain -- Imprints'}",Text
PG24901,"The American Type of Isthmian Canal: Speech by Hon. John Fairfield Dryden in the Senate of the United States, June 14, 1906","Dryden, John F. (John Fairfield)",1839,1911,['en'],4,"{'Panama Canal (Panama)', 'Speeches, addresses, etc., American'}",Text
PG24902,"The International Monthly, Volume 2, No. 4, March, 1851",Various,,,['en'],10,"{'Art, Modern -- 19th century -- Periodicals', 'Science -- History -- Periodicals', 'Literature, Modern -- 19th century -- Periodicals'}",Text
PG24903,Molly Brown's Senior Days,"Speed, Nell",1878,1913,['en'],13,"{'Young women -- Juvenile fiction', 'College students -- Juvenile fiction'}",Text
PG24904,"Golden Days for Boys and Girls: Volume XIII, No. 51: November 12, 1892",Various,,,['en'],21,"{""Children's literature -- Periodicals""}",Text
PG24905,Elämän polulla: Runoelmia,"Mantere, Niilo",1870,1954,['fi'],31,{'Finnish poetry'},Text
PG24906,"History of the Eighty-sixth Regiment, Illinois Volunteer Infantry, during its term of service","Kinnear, John R.",,,['en'],3,"{'United States. Army. Illinois Infantry Regiment, 86th (1862-1865)', 'United States -- History -- Civil War, 1861-1865 -- Regimental histories -- Illinois'}",Text
PG24907,The Lady and the Pirate: Being the Plain Tale of a Diligent Pirate and a Fair Captive,"Hough, Emerson",1857,1923,['en'],20,{'Pirates -- Fiction'},Text
PG24908,Le Tour du Monde; Sicile: Journal des voyages et des voyageurs; 2. sem. 1860,"Charton, Édouard",1807,1890,['fr'],11,"{'Travelers -- Periodicals', 'Sicily (Italy) -- Description and travel', 'Geography -- Pictorial works -- Periodicals', 'Voyages and travels -- Periodicals'}",Text
PG24909,The Golden Magnet,"Fenn, George Manville",1831,1909,['en'],9,"{'Treasure troves -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction'}",Text
PG24910,The Last Woman,"Beeckman, Ross",,,['en'],8,{'Love stories'},Text
PG24911,Young Glory and the Spanish Cruiser: A Brave Fight Against Odds,"Mott, Walter Fenton",,,['en'],4,"{'Seafaring life -- Juvenile fiction', 'Spanish-American War, 1898 -- Juvenile fiction', 'War stories'}",Text
PG24912,Finger plays for nursery and kindergarten,"Poulsson, Emilie",1853,1939,['en'],117,"{'Games with music', ""Children's songs"", 'Finger play', 'Games'}",Text
PG24913,The Monster,"Tenneshaw, S. M.",,,['en'],35,"{'Horror tales', 'Science fiction, American'}",Text
PG24914,Wappin' Wharf: A Frightful Comedy of Pirates,"Brooks, Charles S. (Charles Stephen)",1878,1934,['en'],21,"{'American drama', 'Comedies', 'Pirates -- Drama'}",Text
PG24915,Voyages et Aventures Surprenantes de Robinson Crusoé,"Defoe, Daniel",,1731,['fr'],20,"{'Defoe, Daniel, 1661?-1731. Robinson Crusoe -- Illustrations'}",Text
PG24916,Crown and Anchor: Under the Pen'ant,"Hutcheson, John C. (John Conroy)",,,['en'],15,"{'Seafaring life -- Juvenile fiction', 'Great Britain. Royal Navy -- Juvenile fiction'}",Text
PG24917,Heath's Modern Language Series: Mariucha,"Pérez Galdós, Benito",1843,1920,"['en', 'es']",39,{'Comedies'},Text
PG24918,Hollowdell Grange: Holiday Hours in a Country Home,"Fenn, George Manville",1831,1909,['en'],8,"{'Cousins -- Juvenile fiction', 'Country life -- England -- Juvenile fiction', 'Boys -- England -- Juvenile fiction', 'Vacations -- Juvenile fiction'}",Text
PG24919,Amor Crioulo: vida argentina,"Botelho, Abel Acácio de Almeida",1856,1917,['pt'],20,{'Portuguese fiction'},Text
PG24920,The Book of All-Power,"Wallace, Edgar",1875,1932,['en'],71,{'Fiction'},Text
PG24921,"It's like this, cat","Neville, Emily",,,['en'],46,"{'Friendship -- Juvenile fiction', 'Fathers and sons -- Juvenile fiction', 'Cats -- Juvenile fiction', 'New York (N.Y.) -- Juvenile fiction', 'Family -- Juvenile fiction'}",Text
PG24922,The Honourable Mr. Tawnish,"Farnol, Jeffery",1878,1952,['en'],25,"{'Great Britain -- History -- Regency, 1800-1837 -- Fiction'}",Text
PG24923,"The Variation of Animals and Plants Under Domestication, Vol. I.","Darwin, Charles",1809,1882,['en'],41,"{'Variation (Biology)', 'Plants, Cultivated', 'Domestic animals'}",Text
PG24924,Aventures extraordinaires d'un savant russe: IV. Le désert sidéral,"Le Faure, Georges",1856,1953,['fr'],5,"{'Interplanetary voyages -- Fiction', 'Science fiction'}",Text
PG24925,Amar es vencer,"Caro, Madame P.",,,['es'],28,{'Spanish fiction'},Text
PG24926,In the Mahdi's Grasp,"Fenn, George Manville",1831,1909,['en'],5,"{'Gordon Relief Expedition (1884-1885) -- Juvenile fiction', 'Boys -- Conduct of life -- Juvenile fiction', 'Egypt -- Juvenile fiction'}",Text
PG24927,A Matter of Magnitude,"Sevcik, Al",,,['en'],21,"{'Short stories', 'Space ships -- Fiction', 'Science fiction'}",Text
PG24928,Longevity,"Windser, Therese",,,['en'],32,"{'Short stories', 'Science fiction'}",Text
PG24929,The Green Rust,"Wallace, Edgar",1875,1932,['en'],52,{'Mystery and detective stories'},Text
PG24930,"Glances at Europe: In a Series of Letters from Great Britain, France, Italy, Switzerland, &c. During the Summer of 1851.","Greeley, Horace",1811,1872,['en'],14,{'Europe -- Description and travel'},Text
PG24931,Elements of Agricultural Chemistry,"Anderson, Thomas",1819,1874,['en'],51,{'Agricultural chemistry'},Text
PG24932,The Tribune of Nova Scotia: A Chronicle of Joseph Howe,"Grant, W. L. (William Lawson)",1872,1935,['en'],15,"{'Howe, Joseph, 1804-1873'}",Text
PG24933,The Man Who Knew,"Wallace, Edgar",1875,1932,['en'],61,"{'Detective and mystery stories', 'Suspense fiction'}",Text
PG24934,Spiritual Reformers in the 16th & 17th Centuries,"Jones, Rufus M. (Rufus Matthew)",1863,1948,['en'],14,"{'Mysticism', 'Reformers'}",Text
PG24935,Famous Tales of Fact and Fancy: Myths and Legends of the Nations of the World Retold for Boys and Girls,,,,['en'],23,"{'Mythology -- Juvenile literature', 'Legends -- Juvenile literature'}",Text
PG24936,The Thunders of Silence,"Cobb, Irvin S. (Irvin Shrewsbury)",1876,1944,['en'],5,{'Political fiction'},Text
PG24937,Mike Marble: His Crotchets and Oddities.,"Woodworth, Francis C. (Francis Channing)",1812,1859,['en'],3,"{'Conduct of life -- Juvenile fiction', 'Country life -- Juvenile fiction'}",Text
PG24938,"The Nursery, July 1873, Vol. XIV. No. 1",Various,,,['en'],15,"{""Children's literature, American -- Periodicals""}",Text
PG24939,"The Nursery, August 1873, Vol. XIV. No. 2",Various,,,['en'],7,"{""Children's literature, American -- Periodicals""}",Text
PG24940,"The Nursery, September 1873, Vol. XIV. No. 3",Various,,,['en'],6,"{""Children's literature, American -- Periodicals""}",Text
PG24941,"The Nursery, October 1873, Vol. XIV. No. 4",Various,,,['en'],5,"{""Children's literature, American -- Periodicals""}",Text
PG24942,"The Nursery, November 1873, Vol. XIV. No. 5",Various,,,['en'],6,"{""Children's literature, American -- Periodicals""}",Text
PG24943,"The Nursery, December 1873, Vol. XIV. No. 6",Various,,,['en'],8,"{""Children's literature, American -- Periodicals""}",Text
PG24944,Mushrooms: how to grow them: a practical treatise on mushroom culture for profit and pleasure,"Falconer, William",,,['en'],64,{'Mushroom culture'},Text
PG24945,Mufti,"McNeile, H. C. (Herman Cyril)",1888,1937,['en'],12,"{'World War, 1914-1918 -- Fiction'}",Text
PG24946,From a Cornish Window: A New Edition,"Quiller-Couch, Arthur",1863,1944,['en'],16,{'English literature -- History and criticism'},Text
PG24947,Mediæval Wales: Chiefly in the Twelfth and Thirteenth Centuries: Six Popular Lectures,"Little, A. G. (Andrew George)",1863,1945,['en'],14,"{'Geoffrey, of Monmouth, Bishop of St. Asaph, 1100?-1154', 'Wales -- History', 'Giraldus, Cambrensis, 1146?-1223?', 'Monasteries -- Wales'}",Text
PG24948,Finnish Legends for English Children,"Eivind, R.",,,['en'],55,"{'Legends -- Finland', 'Folklore -- Finland', 'Kalevala -- Adaptations'}",Text
PG24949,Control Group,"Aycock, Roger D.",1914,2004,['en'],28,"{'Short stories', 'Science fiction, American'}",Text
PG24950,Bradford's History of 'Plimoth Plantation': From the Original Manuscript. With a Report of the Proceedings Incident to the Return of the Manuscript to Massachusetts,"Bradford, William",1590,1657,['en'],567,"{'Massachusetts -- History -- Colonial period, ca. 1600-1775'}",Text
PG24951,"The War in South Africa, Its Cause and Conduct","Doyle, Arthur Conan",1859,1930,['en'],56,"{'South African War, 1899-1902', 'South African War, 1899-1902 -- Causes'}",Text
PG24952,"Âmona; The Child; And The Beast; And Others: From ""The Strange Adventure Of James Shervinton and Other; Stories"" - 1902","Becke, Louis",1855,1913,['en'],10,"{'Oceania -- Fiction', 'Short stories'}",Text
PG24953,"The Flemmings And ""Flash Harry"" Of Savait: From ""The Strange Adventure Of James Shervinton and Other; Stories"" - 1902","Becke, Louis",1855,1913,['en'],2,{'Oceania -- Fiction'},Text
PG24954,"""Pig-Headed"" Sailor Men: From ""The Strange Adventure Of James Shervinton and Other; Stories"" - 1902","Becke, Louis",1855,1913,['en'],5,"{'Oceania -- Fiction', 'Short stories'}",Text
PG24955,Man Made,"Teichner, Albert",,,['en'],18,"{'Short stories', 'Science fiction, American', 'Medical fiction'}",Text
PG24956,"Live to be Useful: or, The Story of Annie Lee and her Irish Nurse",Anonymous,,,['en'],8,"{'Protestant converts -- Juvenile fiction', 'Kindness -- Juvenile fiction', 'Temper -- Juvenile fiction', 'Children with disabilities -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Nurses -- Juvenile fiction'}",Text
PG24957,"Noites de insomnia, offerecidas a quem não póde dormir. Nº 03 (de 12)","Castelo Branco, Camilo",1825,1890,['pt'],11,{'Portuguese literature -- 19th century'},Text
PG24958,Second Landing,"Wallace, F. L. (Floyd L.)",1915,2004,['en'],30,"{'Short stories', 'Science fiction, American', 'Extraterrestrial beings -- Fiction', 'Christmas stories'}",Text
PG24959,Working With the Working Woman,"Parker, Cornelia Stratton",1885,,['en'],7,"{'Working class -- United States', 'Women -- Employment -- United States', 'United States -- Social conditions'}",Text
PG24960,Voyages amusants,,,,['fr'],19,"{'French poetry', 'France -- Description and travel'}",Text
PG24961,Der Teufel und die Hölle: in der darstellenden Kunst von den Anfängen bis zum Zeitalter Dante's und Giotto's,"Köppen, Alfred",1869,1940,['de'],13,"{'Christian ethics', 'Devil in art', 'Hell', 'Mythology'}",Text
PG24962,Aventures extraordinaires d'un savant russe: II. Le Soleil et les petites planètes,"Le Faure, Georges",1856,1953,['fr'],10,"{'Interplanetary voyages -- Fiction', 'Fantasy fiction', 'Science fiction'}",Text
PG24963,"Allison Bain; Or, By a Way She Knew Not","Robertson, Margaret M. (Margaret Murray)",1821,1897,['en'],4,{'Canadian fiction'},Text
PG24964,Handbook of Embroidery,"Higgin, L.",,,['en'],150,{'Embroidery'},Text
PG24965,The Deadly Daughters,"Marks, Winston K.",1915,1979,['en'],35,"{'Short stories', 'Science fiction, American', 'Political fiction'}",Text
PG24966,Survival Tactics,"Sevcik, Al",,,['en'],59,"{'Short stories', 'Science fiction, American', 'Robots -- Fiction'}",Text
PG24967,"First Oration of Cicero Against Catiline: with Notices, Notes and Complete Vocabulary","Cicero, Marcus Tullius",-106,-43,['la'],61,"{'Latin language -- Readers', 'Speeches, addresses, etc., Latin', 'Rome -- History -- Conspiracy of Catiline, 65-62 B.C.', 'Cicero, Marcus Tullius'}",Text
PG24968,"Behind the Scenes: or, Thirty years a slave, and Four Years in the White House","Keckley, Elizabeth",1818,1907,['en'],58,"{'Lincoln, Abraham, 1809-1865', 'Keckley, Elizabeth, approximately 1818-1907', 'Slavery -- United States', 'Lincoln, Mary Todd, 1818-1882', 'Women slaves -- United States -- Biography', 'African American women -- Biography'}",Text
PG24969,Aaveiden näkijä eli Kuvauksia Nordlandista,"Lie, Jonas",1833,1908,['fi'],10,{'Norway -- Fiction'},Text
PG24970,The Story of a Robin,"Underwood, Agnes S.",,,['en'],9,"{'Children -- Conduct of life -- Juvenile fiction', 'Birds -- Juvenile fiction'}",Text
PG24971,Travels in the Far East,"Peck, Ellen Mary Hayes",,,['en'],21,"{'Asia, East -- Description and travel', 'Egypt -- Description and travel'}",Text
PG24972,Reminiscences of Forts Sumter and Moultrie in 1860-'61,"Doubleday, Abner",1819,1893,['en'],22,"{'South Carolina -- History -- Civil War, 1861-1865', 'Doubleday, Abner, 1819-1893', 'Fort Sumter (Charleston, S.C.) -- History', 'Fort Moultrie (S.C.) -- History', 'United States -- History -- Civil War, 1861-1865 -- Personal narratives'}",Text
PG24973,The Sun King,"Derreaux, Gaston",,,['en'],23,"{'Short stories', 'Zoroastrianism -- History -- Fiction', 'Historical fiction'}",Text
PG24974,Ontario Teachers' Manuals: Literature,Ontario. Department of Education,,,['en'],13,"{'Education', 'Literature -- Study and teaching', 'Reading (Elementary)', 'Children -- Books and reading'}",Text
PG24975,The Gift Bearer,"Fontenay, Charles L.",1917,2007,['en'],27,"{'Short stories', 'Science fiction, American', 'Human-alien encounters -- Fiction', 'Extraterrestrial beings -- Fiction'}",Text
PG24976,Roger Trewinion,"Hocking, Joseph",1860,1937,['en'],0,"{'Cornwall (England : County) -- Fiction', 'Methodist Church (Great Britain) -- Fiction'}",Text
PG24977,The Perfectionists,"Castle, Arnold",,,['en'],34,"{'Short stories', 'Science fiction'}",Text
PG24978,Thirty Indian Legends,"Bemister, Margaret",1877,,['en'],8,{'Indians of North America -- Canada -- Folklore'},Text
PG24979,A Source Book for Ancient Church History,"Ayer, Joseph Cullen",1866,1944,['en'],228,"{'Church history -- Primitive and early church, ca. 30-600 -- Sources'}",Text
PG24980,William Pitt and the Great War,"Rose, J. Holland (John Holland)",1855,1942,['en'],33,"{'Europe -- History -- 1789-1815', 'Great Britain -- History -- George III, 1760-1820', 'Pitt, William, 1759-1806'}",Text
PG24981,Trapped in 'Black Russia': Letters June-November 1915,"Pierce, Ruth",,,['en'],9,"{'World War, 1914-1918 -- Russia', 'World War, 1914-1918 -- Personal narratives'}",Text
PG24982,"The Continental Monthly, Vol. 3, No. 1 January 1863: Devoted To Literature And National Policy",Various,,,['en'],9,"{'United States -- Politics and government -- 19th century -- Periodicals', 'Literature, Modern -- 19th century -- Periodicals'}",Text
